Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","516","Namibia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","60595","E","Estimated value",""
"QCL","Crops and livestock products","516","Namibia","5510","Production","0111","Wheat","2021","2021","t","18337","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5312","Area harvested","0111","Wheat","2019","2019","ha","703992","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0111","Wheat","2019","2019","100 g/ha","28490","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5510","Production","0111","Wheat","2019","2019","t","2005665","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5312","Area harvested","0111","Wheat","2020","2020","ha","707505","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0111","Wheat","2020","2020","100 g/ha","30887","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5510","Production","0111","Wheat","2020","2020","t","2185289","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5312","Area harvested","0111","Wheat","2021","2021","ha","711067","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5419","Yield","0111","Wheat","2021","2021","100 g/ha","29917","A","Official figure",""
"QCL","Crops and livestock products","524","Nepal","5510","Production","0111","Wheat","2021","2021","t","2127276","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0111","Wheat","2019","2019","ha","120550","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5419","Yield","0111","Wheat","2019","2019","100 g/ha","93781","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0111","Wheat","2019","2019","t","1130530","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0111","Wheat","2020","2020","ha","108910","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5419","Yield","0111","Wheat","2020","2020","100 g/ha","85560","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0111","Wheat","2020","2020","t","931830","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5312","Area harvested","0111","Wheat","2021","2021","ha","118140","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5419","Yield","0111","Wheat","2021","2021","100 g/ha","80180","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5510","Production","0111","Wheat","2021","2021","t","947250","A","Official figure",""
"QCL","Crops and livestock products","540","New Caledonia","5312","Area harvested","0111","Wheat","2019","2019","ha","241","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","4522","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","0111","Wheat","2019","2019","t","109","A","Official figure",""
"QCL","Crops and livestock products","540","New Caledonia","5312","Area harvested","0111","Wheat","2020","2020","ha","70","I","Imputed value",""
"QCL","Crops and livestock products","540","New Caledonia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","7699","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","0111","Wheat","2020","2020","t","53.6","A","Official figure",""
"QCL","Crops and livestock products","540","New Caledonia","5312","Area harvested","0111","Wheat","2021","2021","ha","187","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","4522","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5510","Production","0111","Wheat","2021","2021","t","84.5","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5312","Area harvested","0111","Wheat","2019","2019","ha","44971","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5419","Yield","0111","Wheat","2019","2019","100 g/ha","88522","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0111","Wheat","2019","2019","t","398092","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5312","Area harvested","0111","Wheat","2020","2020","ha","45680","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5419","Yield","0111","Wheat","2020","2020","100 g/ha","99332","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0111","Wheat","2020","2020","t","453749","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5312","Area harvested","0111","Wheat","2021","2021","ha","43536","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5419","Yield","0111","Wheat","2021","2021","100 g/ha","97122","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5510","Production","0111","Wheat","2021","2021","t","422831","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5312","Area harvested","0111","Wheat","2019","2019","ha","1734","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5419","Yield","0111","Wheat","2019","2019","100 g/ha","28368","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5510","Production","0111","Wheat","2019","2019","t","4919.88","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5312","Area harvested","0111","Wheat","2020","2020","ha","1650","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5419","Yield","0111","Wheat","2020","2020","100 g/ha","25918","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5510","Production","0111","Wheat","2020","2020","t","4275.56","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5312","Area harvested","0111","Wheat","2021","2021","ha","1776","I","Imputed value",""
"QCL","Crops and livestock products","562","Niger","5419","Yield","0111","Wheat","2021","2021","100 g/ha","26065","E","Estimated value",""
"QCL","Crops and livestock products","562","Niger","5510","Production","0111","Wheat","2021","2021","t","4628.94","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0111","Wheat","2019","2019","ha","51646","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5419","Yield","0111","Wheat","2019","2019","100 g/ha","16826","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2019","2019","t","86900","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0111","Wheat","2020","2020","ha","50000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5419","Yield","0111","Wheat","2020","2020","100 g/ha","11000","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2020","2020","t","55000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","0111","Wheat","2021","2021","ha","80000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5419","Yield","0111","Wheat","2021","2021","100 g/ha","11250","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0111","Wheat","2021","2021","t","90000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","807","North Macedonia","5312","Area harvested","0111","Wheat","2019","2019","ha","68847","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","34848","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5510","Production","0111","Wheat","2019","2019","t","239916","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5312","Area harvested","0111","Wheat","2020","2020","ha","69765","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","35266","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5510","Production","0111","Wheat","2020","2020","t","246031","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5312","Area harvested","0111","Wheat","2021","2021","ha","70366","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","34630","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5510","Production","0111","Wheat","2021","2021","t","243676","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0111","Wheat","2019","2019","ha","80351","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5419","Yield","0111","Wheat","2019","2019","100 g/ha","56017","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0111","Wheat","2019","2019","t","450100","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0111","Wheat","2020","2020","ha","67670","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5419","Yield","0111","Wheat","2020","2020","100 g/ha","47658","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0111","Wheat","2020","2020","t","322500","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5312","Area harvested","0111","Wheat","2021","2021","ha","63610","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5419","Yield","0111","Wheat","2021","2021","100 g/ha","41912","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5510","Production","0111","Wheat","2021","2021","t","266600","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5312","Area harvested","0111","Wheat","2019","2019","ha","939","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5419","Yield","0111","Wheat","2019","2019","100 g/ha","38498","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5510","Production","0111","Wheat","2019","2019","t","3615","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5312","Area harvested","0111","Wheat","2020","2020","ha","1131","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5419","Yield","0111","Wheat","2020","2020","100 g/ha","25332","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5510","Production","0111","Wheat","2020","2020","t","2865","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5312","Area harvested","0111","Wheat","2021","2021","ha","1096","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5419","Yield","0111","Wheat","2021","2021","100 g/ha","32312","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5510","Production","0111","Wheat","2021","2021","t","3542","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2019","2019","ha","8677730","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","0111","Wheat","2019","2019","100 g/ha","28059","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2019","2019","t","24348983","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2020","2020","ha","8804677","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","0111","Wheat","2020","2020","100 g/ha","28675","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2020","2020","t","25247511","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5312","Area harvested","0111","Wheat","2021","2021","ha","9168249","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5419","Yield","0111","Wheat","2021","2021","100 g/ha","29956","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5510","Production","0111","Wheat","2021","2021","t","27464081","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","0111","Wheat","2019","2019","ha","15197","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5419","Yield","0111","Wheat","2019","2019","100 g/ha","22623","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","0111","Wheat","2019","2019","t","34380.16","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","0111","Wheat","2020","2020","ha","15000","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5419","Yield","0111","Wheat","2020","2020","100 g/ha","22925","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","0111","Wheat","2020","2020","t","34388.31","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5312","Area harvested","0111","Wheat","2021","2021","ha","14809","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5419","Yield","0111","Wheat","2021","2021","100 g/ha","23227","E","Estimated value",""
"QCL","Crops and livestock products","275","Palestine","5510","Production","0111","Wheat","2021","2021","t","34396.47","I","Imputed value",""
"QCL","Crops and livestock products","600","Paraguay","5312","Area harvested","0111","Wheat","2019","2019","ha","485000","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5419","Yield","0111","Wheat","2019","2019","100 g/ha","28000","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5510","Production","0111","Wheat","2019","2019","t","1358000","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5312","Area harvested","0111","Wheat","2020","2020","ha","480800","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5419","Yield","0111","Wheat","2020","2020","100 g/ha","27098","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5510","Production","0111","Wheat","2020","2020","t","1302870","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5312","Area harvested","0111","Wheat","2021","2021","ha","450000","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5419","Yield","0111","Wheat","2021","2021","100 g/ha","20617","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5510","Production","0111","Wheat","2021","2021","t","927776","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","0111","Wheat","2019","2019","ha","120634","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5419","Yield","0111","Wheat","2019","2019","100 g/ha","15623","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","0111","Wheat","2019","2019","t","188468.76","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","0111","Wheat","2020","2020","ha","114387","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5419","Yield","0111","Wheat","2020","2020","100 g/ha","16334","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","0111","Wheat","2020","2020","t","186835","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5312","Area harvested","0111","Wheat","2021","2021","ha","118205","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5419","Yield","0111","Wheat","2021","2021","100 g/ha","17150","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5510","Production","0111","Wheat","2021","2021","t","202725","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5312","Area harvested","0111","Wheat","2019","2019","ha","2511330","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5419","Yield","0111","Wheat","2019","2019","100 g/ha","43035","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2019","2019","t","10807490","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5312","Area harvested","0111","Wheat","2020","2020","ha","2391000","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5419","Yield","0111","Wheat","2020","2020","100 g/ha","52342","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2020","2020","t","12515060","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5312","Area harvested","0111","Wheat","2021","2021","ha","2390520","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5419","Yield","0111","Wheat","2021","2021","100 g/ha","49753","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5510","Production","0111","Wheat","2021","2021","t","11893550","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2019","2019","ha","28530","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2019","2019","100 g/ha","27014","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2019","2019","t","77070","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2020","2020","ha","30140","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2020","2020","100 g/ha","27704","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2020","2020","t","83500","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5312","Area harvested","0111","Wheat","2021","2021","ha","28660","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5419","Yield","0111","Wheat","2021","2021","100 g/ha","24229","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5510","Production","0111","Wheat","2021","2021","t","69440","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5312","Area harvested","0111","Wheat","2019","2019","ha","1","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5419","Yield","0111","Wheat","2019","2019","100 g/ha","23333","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2019","2019","t","1.4","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5312","Area harvested","0111","Wheat","2020","2020","ha","1","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5419","Yield","0111","Wheat","2020","2020","100 g/ha","23000","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2020","2020","t","2.3","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5312","Area harvested","0111","Wheat","2021","2021","ha","109","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5419","Yield","0111","Wheat","2021","2021","100 g/ha","23119","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5510","Production","0111","Wheat","2021","2021","t","252","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5312","Area harvested","0111","Wheat","2019","2019","ha","3736","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5419","Yield","0111","Wheat","2019","2019","100 g/ha","40214","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2019","2019","t","15024","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5312","Area harvested","0111","Wheat","2020","2020","ha","5224","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5419","Yield","0111","Wheat","2020","2020","100 g/ha","32513","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2020","2020","t","16985","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5312","Area harvested","0111","Wheat","2021","2021","ha","6000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","410","Republic of Korea","5419","Yield","0111","Wheat","2021","2021","100 g/ha","50000","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5510","Production","0111","Wheat","2021","2021","t","30000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","498","Republic of Moldova","5312","Area harvested","0111","Wheat","2019","2019","ha","352033","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5419","Yield","0111","Wheat","2019","2019","100 g/ha","32596","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","0111","Wheat","2019","2019","t","1147482","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5312","Area harvested","0111","Wheat","2020","2020","ha","300341","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5419","Yield","0111","Wheat","2020","2020","100 g/ha","18970","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","0111","Wheat","2020","2020","t","569735","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5312","Area harvested","0111","Wheat","2021","2021","ha","341800","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5419","Yield","0111","Wheat","2021","2021","100 g/ha","45793","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5510","Production","0111","Wheat","2021","2021","t","1565200","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2019","2019","ha","2168370","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","2019","2019","100 g/ha","47488","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2019","2019","t","10297110","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2020","2020","ha","2155250","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","2020","2020","100 g/ha","29660","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2020","2020","t","6392370","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2021","2021","ha","2175080","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5419","Yield","0111","Wheat","2021","2021","100 g/ha","47969","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2021","2021","t","10433750","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2019","2019","ha","27558617","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5419","Yield","0111","Wheat","2019","2019","100 g/ha","27016","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2019","2019","t","74452692","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2020","2020","ha","28864312","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5419","Yield","0111","Wheat","2020","2020","100 g/ha","29759","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2020","2020","t","85896325.7","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5312","Area harvested","0111","Wheat","2021","2021","ha","27916725","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5419","Yield","0111","Wheat","2021","2021","100 g/ha","27244","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5510","Production","0111","Wheat","2021","2021","t","76057258","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2019","2019","ha","13234","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5419","Yield","0111","Wheat","2019","2019","100 g/ha","11853","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2019","2019","t","15686.27","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2020","2020","ha","12309","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5419","Yield","0111","Wheat","2020","2020","100 g/ha","10408","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2020","2020","t","12811.42","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","2021","2021","ha","13167","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5419","Yield","0111","Wheat","2021","2021","100 g/ha","10393","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","2021","2021","t","13684","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2019","2019","ha","84743","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","59023","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2019","2019","t","500175","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2020","2020","ha","86983","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","63755","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2020","2020","t","554562","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2021","2021","ha","91430","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","67000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2021","2021","t","612582","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2019","2019","ha","577499","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","43890","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2019","2019","t","2534643.11","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2020","2020","ha","581128","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","49447","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2020","2020","t","2873503.49","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5312","Area harvested","0111","Wheat","2021","2021","ha","598735","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","57493","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5510","Production","0111","Wheat","2021","2021","t","3442308","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2019","2019","ha","406820","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","47666","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2019","2019","t","1939130","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2020","2020","ha","387080","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","55113","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2020","2020","t","2133330","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","2021","2021","ha","356970","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","56090","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","2021","2021","t","2002240","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2019","2019","ha","26730","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","52305","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2019","2019","t","139810","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2020","2020","ha","27290","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5419","Yield","0111","Wheat","2020","2020","100 g/ha","57963","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2020","2020","t","158180","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5312","Area harvested","0111","Wheat","2021","2021","ha","26790","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5419","Yield","0111","Wheat","2021","2021","100 g/ha","57652","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5510","Production","0111","Wheat","2021","2021","t","154450","A","Official figure",""
"QCL","Crops and livestock products","706","Somalia","5312","Area harvested","0111","Wheat","2019","2019","ha","2621","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5419","Yield","0111","Wheat","2019","2019","100 g/ha","3982","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","0111","Wheat","2019","2019","t","1043.45","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5312","Area harvested","0111","Wheat","2020","2020","ha","2623","I","Imputed value",""
